transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue
181,693,Joseph Maldonado,108,15000.0,mixer grinder,home appliances,online,Delhi,2025-11-27,4,Card,0.4,Jos****,XXXXXX5157,successful,60000.0
182,749,Linda Lara,109,65000.0,refrigerator,HOME,online,Mumbai,2025-04-21,4,Cash,0.1,Lin****,XXXXXX4201,successful,260000.0
183,348,James Nash,101,250000.0,laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,Jam****,XXXXXX6437,successful,1250000.0
184,380,Matthew Douglas,102,64281.60052049447,phone,electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,Mat****,XXXXXX0893,successful,192844.80156148341
185,672,Austin Perez,106,80000.0,sofa,furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,Aus****,XXXXXX4218,successful,160000.0
186,545,Paul Howell,110,45000.0,microwave,HOME,offline,Hyderabad,2026-03-07,1,UPI,0.3,Pau****,XXXXXX0103,successful,45000.0
187,996,Barbara Morris,101,250000.0,laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,Bar****,XXXXXX7956,successful,750000.0
188,200,Miguel Proctor,101,250000.0,laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,Mig****,XXXXXX5835,successful,500000.0
189,585,Clifford Hayes,102,70000.0,phone,electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,Cli****,XXXXXX1942,successful,280000.0
190,843,Chelsea Hester,102,70000.0,phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,Che****,XXXXXX8861,successful,210000.0
191,552,Anthony Cox,107,50000.0,dining table,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,Ant****,XXXXXX7392,successful,100000.0
192,744,Ashley Hull,109,65000.0,refrigerator,HOME,offline,Chennai,2026-03-07,2,NetBanking,0.05,Ash****,XXXXXX9482,successful,130000.0
193,243,Christian Martin,101,250000.0,laptop,electronics,offline,Delhi,2025-07-10,2,Card,0.1,Chr****,XXXXXX1962,successful,500000.0
194,56,Joshua Li,103,1300.0,shirt,clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,Jos****,XXXXXX6990,successful,6500.0
195,511,Eric Johnson,102,70000.0,phone,ELEC,online,Hyderabad,2026-12-02,5,Cash,0.1,Eri****,XXXXXX6834,successful,350000.0
196,248,Anthony Henry,109,65000.0,refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,Ant****,XXXXXX7330,successful,325000.0
197,344,Brian Wells,101,250000.0,laptop,electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,Bri****,XXXXXX9708,successful,250000.0
198,263,Joshua Anderson,108,15000.0,mixer grinder,HOME,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,Jos****,XXXXXX8142,successful,30000.0
199,628,Kelly Turner,102,70000.0,phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,Kel****,XXXXXX5626,successful,210000.0
200,76,Cindy Lewis,105,45000.0,tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,Cin****,XXXXXX9866,successful,45000.0
200,76,Cindy Lewis,105,45000.0,tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,Cin****,XXXXXX9866,failed,45000.0
201,951,Richard Miller,103,1300.0,shirt,clothing,offline,Mumbai,2025-12-16,3,Card,0.25,Ric****,XXXXXX6379,successful,3900.0
202,362,David Wells,108,64281.60052049447,mixer grinder,home appliances,offline,Bangalore,2025-05-05,5,Cash,0.05,Dav****,XXXXXX9722,successful,321408.0026024723
203,929,Charles Key,103,1300.0,shirt,clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Cha****,XXXXXX5346,successful,1300.0
203,929,Charles Key,103,1300.0,shirt,clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Cha****,XXXXXX5346,failed,1300.0
204,988,John Thomas,107,50000.0,dining table,Furniture,online,Delhi,2025-09-27,4,NetBanking,0.2,Joh****,XXXXXX9139,successful,200000.0
205,288,Darren Parker,104,64281.60052049447,shoes,CLOTH,online,Hyderabad,2025-08-06,3,NetBanking,0.25,Dar****,XXXXXX3569,successful,192844.80156148341
206,258,Larry Taylor,106,80000.0,sofa,Furniture,offline,Chennai,2025-11-24,5,UPI,0.2,Lar****,XXXXXX7795,successful,400000.0
207,710,April Moore,108,15000.0,mixer grinder,home appliances,offline,Mumbai,2025-05-01,1,UPI,0.25,Apr****,XXXXXX1176,successful,15000.0
208,91,Christopher Martin,101,250000.0,laptop,ELEC,online,Bangalore,2025-07-09,5,Cash,0.4,Chr****,XXXXXX8811,successful,1250000.0
209,392,Jeffery Wallace,108,64281.60052049447,mixer grinder,Home Appliances,offline,Hyderabad,2026-02-23,3,UPI,0.25,Jef****,XXXXXX6777,successful,192844.80156148341
210,261,Ronnie Martin,110,45000.0,microwave,HOME,online,Bangalore,2026-03-26,1,Cash,0.05,Ron****,XXXXXX1260,successful,45000.0
211,576,Angela Weiss,102,70000.0,phone,ELEC,online,Delhi,2025-12-28,4,NetBanking,0.35,Ang****,XXXXXX3539,successful,280000.0
212,247,David Cherry,101,250000.0,laptop,electronics,offline,Bangalore,2025-06-02,3,UPI,0.3,Dav****,XXXXXX9339,successful,750000.0
213,659,Jason Liu,110,45000.0,microwave,HOME,offline,Chennai,2025-11-13,3,NetBanking,0.25,Jas****,XXXXXX1592,successful,135000.0
214,81,Michael Wagner,105,45000.0,tv,Electronics,offline,Chennai,2025-07-13,5,UPI,0.15,Mic****,XXXXXX7974,successful,225000.0
215,904,Audrey Skinner,101,250000.0,laptop,electronics,offline,Bangalore,2026-01-25,4,Card,0.35,Aud****,XXXXXX2073,successful,1000000.0
216,796,Jasmine Lopez,110,45000.0,microwave,home appliances,offline,Bangalore,2026-03-29,4,Cash,0.15,Jas****,XXXXXX7917,successful,180000.0
217,763,David Howard,110,45000.0,microwave,Home Appliances,offline,Delhi,2026-04-08,5,Cash,0.15,Dav****,XXXXXX3189,successful,225000.0
218,774,Antonio Evans,101,250000.0,laptop,ELEC,offline,Hyderabad,2025-09-17,1,Cash,0.05,Ant****,XXXXXX7042,successful,250000.0
219,560,Anthony Lawrence,102,70000.0,phone,electronics,offline,Hyderabad,2025-04-07,5,NetBanking,0.3,Ant****,XXXXXX7287,successful,350000.0
220,107,Cory Tyler,105,45000.0,tv,ELEC,online,Chennai,2026-04-07,1,UPI,0.05,Cor****,XXXXXX7413,successful,45000.0
220,107,Cory Tyler,105,45000.0,tv,ELEC,online,Chennai,2026-04-07,1,UPI,0.05,Cor****,XXXXXX7413,failed,45000.0
221,298,Ryan Massey,109,65000.0,refrigerator,Home Appliances,offline,Delhi,2026-02-15,3,UPI,0.05,Rya****,XXXXXX7586,successful,195000.0
222,953,Adam Taylor,103,1300.0,shirt,Clothing,online,Bangalore,2025-07-20,2,UPI,0.25,Ada****,XXXXXX0391,successful,2600.0
223,189,Melinda Rodriguez,108,15000.0,mixer grinder,HOME,online,Chennai,2026-01-25,5,Cash,0.15,Mel****,XXXXXX9897,successful,75000.0
224,682,Crystal Mccarthy,106,80000.0,sofa,furniture,online,Delhi,2025-07-03,5,Card,0.35,Cry****,XXXXXX8526,successful,400000.0
225,987,Daniel Harper,110,64281.60052049447,microwave,Home Appliances,offline,Delhi,2025-09-22,5,NetBanking,0.3,Dan****,XXXXXX1659,successful,321408.0026024723
226,699,Kristin Hawkins,109,64281.60052049447,refrigerator,Home Appliances,online,Mumbai,2025-05-05,5,Cash,0.4,Kri****,XXXXXX3116,successful,321408.0026024723
227,154,Michael Smith,104,8000.0,shoes,clothing,online,Chennai,2026-03-17,2,Card,0.05,Mic****,XXXXXX4650,successful,16000.0
228,911,Kelly Le,102,70000.0,phone,electronics,online,Delhi,2025-10-26,2,UPI,0.2,Kel****,XXXXXX5769,successful,140000.0
229,207,Tonya Lopez,105,45000.0,tv,electronics,offline,Bangalore,2025-09-18,5,Card,0.15,Ton****,XXXXXX0519,successful,225000.0
230,417,Kristina Lewis,110,45000.0,microwave,Home Appliances,offline,Delhi,2025-06-27,1,Cash,0.25,Kri****,XXXXXX9732,successful,45000.0
231,431,Tracie Kim,103,1300.0,shirt,CLOTH,online,Bangalore,2025-07-12,4,Cash,0.25,Tra****,XXXXXX5130,successful,5200.0
232,54,Jessica Hernandez,110,45000.0,microwave,HOME,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,Jes****,XXXXXX1854,successful,225000.0
232,54,Jessica Hernandez,110,45000.0,microwave,HOME,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,Jes****,XXXXXX1854,failed,225000.0
233,107,Cory Tyler,108,15000.0,mixer grinder,Home Appliances,offline,Chennai,2026-01-24,4,UPI,0.35,Cor****,XXXXXX7413,successful,60000.0
234,320,Stephen Tyler,107,50000.0,dining table,FURN,offline,Hyderabad,2025-09-30,4,Cash,0.35,Ste****,XXXXXX6167,successful,200000.0
235,597,Paul Foster,106,80000.0,sofa,Furniture,offline,Bangalore,2025-08-03,1,Cash,0.1,Pau****,XXXXXX0674,successful,80000.0
236,197,Gabriel Mills,109,65000.0,refrigerator,HOME,online,Mumbai,2026-02-17,3,Card,0.15,Gab****,XXXXXX4137,successful,195000.0
237,97,Joseph Nolan,105,45000.0,tv,Electronics,offline,Bangalore,2026-01-22,5,Cash,0.05,Jos****,XXXXXX3593,successful,225000.0
238,747,Laura Edwards,106,80000.0,sofa,furniture,offline,Bangalore,2026-04-14,2,NetBanking,0.2,Lau****,XXXXXX5369,successful,160000.0
239,363,Leonard Travis,103,1300.0,shirt,clothing,offline,Delhi,2025-05-28,4,NetBanking,0.15,Leo****,XXXXXX0472,successful,5200.0
240,14,Joseph Jones,108,64281.60052049447,mixer grinder,HOME,online,Hyderabad,2025-09-15,1,Cash,0.25,Jos****,XXXXXX5282,successful,64281.60052049447
241,305,Zachary Cabrera,107,50000.0,dining table,furniture,online,Delhi,2025-07-08,4,Card,0.3,Zac****,XXXXXX3696,successful,200000.0
242,307,Evelyn Bridges,106,80000.0,sofa,furniture,online,Chennai,2025-12-13,1,Card,0.2,Eve****,XXXXXX7428,successful,80000.0
243,827,Jonathan Sandoval,108,15000.0,mixer grinder,home appliances,online,Delhi,2026-04-15,5,NetBanking,0.25,Jon****,XXXXXX6234,successful,75000.0
244,556,Roger Guerrero,105,45000.0,tv,ELEC,offline,Mumbai,2026-02-13,2,Cash,0.35,Rog****,XXXXXX5988,successful,90000.0
245,610,Melissa Jones,106,80000.0,sofa,FURN,online,Chennai,2025-07-16,4,Cash,0.2,Mel****,XXXXXX9133,successful,320000.0
246,114,Mark Baird,104,8000.0,shoes,Clothing,online,Mumbai,2025-09-21,5,Cash,0.25,Mar****,XXXXXX1774,successful,40000.0
247,876,David Whitaker,103,1300.0,shirt,Clothing,online,Chennai,2026-01-17,3,Cash,0.25,Dav****,XXXXXX3557,successful,3900.0
248,724,Kimberly Winters,101,250000.0,laptop,Electronics,offline,Chennai,2026-03-21,1,Cash,0.4,Kim****,XXXXXX1493,successful,250000.0
249,585,Clifford Hayes,108,15000.0,mixer grinder,Home Appliances,offline,Delhi,2026-02-26,5,NetBanking,0.2,Cli****,XXXXXX1942,successful,75000.0
250,407,Erika Maxwell,110,45000.0,microwave,HOME,online,Mumbai,2025-06-26,1,UPI,0.1,Eri****,XXXXXX1379,successful,45000.0
251,588,Casey Edwards,110,45000.0,microwave,home appliances,offline,Delhi,2025-06-18,4,NetBanking,0.05,Cas****,XXXXXX1845,successful,180000.0
252,780,Elizabeth Miller,101,250000.0,laptop,Electronics,online,Delhi,2025-10-27,5,Card,0.15,Eli****,XXXXXX9798,successful,1250000.0
253,45,Tasha Baker,105,45000.0,tv,Electronics,offline,Delhi,2025-08-27,3,Cash,0.2,Tas****,XXXXXX5843,successful,135000.0
254,297,Susan Hill,106,80000.0,sofa,Furniture,online,Delhi,2025-07-24,5,UPI,0.2,Sus****,XXXXXX2263,successful,400000.0
255,705,Amy Brewer,105,45000.0,tv,Electronics,online,Hyderabad,2025-05-31,4,UPI,0.4,Amy****,XXXXXX1218,successful,180000.0
256,900,Gary Phillips,106,80000.0,sofa,FURN,online,Bangalore,2025-12-11,2,Cash,0.05,Gar****,XXXXXX4646,successful,160000.0
257,596,Douglas Johnson,106,80000.0,sofa,furniture,online,Chennai,2025-08-23,3,Cash,0.2,Dou****,XXXXXX1050,successful,240000.0
258,41,Brandon Robinson,109,65000.0,refrigerator,home appliances,offline,Delhi,2026-01-16,3,UPI,0.1,Bra****,XXXXXX3106,successful,195000.0
259,41,Brandon Robinson,106,64281.60052049447,sofa,Furniture,online,Delhi,2025-05-24,1,UPI,0.1,Bra****,XXXXXX3106,successful,64281.60052049447
260,67,Jamie Harvey,109,65000.0,refrigerator,home appliances,offline,Chennai,2025-08-20,4,NetBanking,0.3,Jam****,XXXXXX5928,successful,260000.0
261,425,Lindsay Buchanan,102,70000.0,phone,Electronics,online,Hyderabad,2026-02-28,3,Card,0.25,Lin****,XXXXXX1779,successful,210000.0
262,102,Jennifer Rodriguez,110,45000.0,microwave,home appliances,online,Mumbai,2025-12-01,2,NetBanking,0.25,Jen****,XXXXXX4588,successful,90000.0
263,778,Angela Park,104,8000.0,shoes,CLOTH,offline,Mumbai,2025-12-19,2,Cash,0.25,Ang****,XXXXXX1196,successful,16000.0
264,738,Brent Smith,104,64281.60052049447,shoes,Clothing,online,Chennai,2025-08-04,2,NetBanking,0.35,Bre****,XXXXXX2144,successful,128563.20104098893
265,217,Eric Cross,106,80000.0,sofa,furniture,online,Bangalore,2025-07-29,5,NetBanking,0.4,Eri****,XXXXXX4796,successful,400000.0
266,688,Peter Chavez,106,80000.0,sofa,Furniture,offline,Mumbai,2025-06-16,1,Cash,0.2,Pet****,XXXXXX2648,successful,80000.0
267,255,Madison Tate,102,70000.0,phone,ELEC,online,Bangalore,2025-12-19,3,Cash,0.25,Mad****,XXXXXX6379,successful,210000.0
268,869,Krystal Hudson,104,8000.0,shoes,Clothing,online,Mumbai,2025-10-04,3,Cash,0.05,Kry****,XXXXXX3079,successful,24000.0
269,571,Frederick Stevenson,105,45000.0,tv,ELEC,offline,Chennai,2025-07-04,5,UPI,0.2,Fre****,XXXXXX4716,successful,225000.0
270,150,Donald Bradley,109,65000.0,refrigerator,home appliances,online,Mumbai,2026-05-04,4,Card,0.05,Don****,XXXXXX9420,successful,260000.0
271,573,Erin Duncan,107,50000.0,dining table,furniture,online,Chennai,2025-06-28,3,Cash,0.4,Eri****,XXXXXX2715,successful,150000.0
272,250,Steven Baker,107,50000.0,dining table,Furniture,online,Mumbai,2025-05-26,3,UPI,0.25,Ste****,XXXXXX5024,successful,150000.0
273,297,Susan Hill,106,80000.0,sofa,FURN,online,Delhi,2026-01-26,4,NetBanking,0.2,Sus****,XXXXXX2263,successful,320000.0
274,835,Juan Watkins,101,250000.0,laptop,electronics,online,Delhi,2025-08-22,5,UPI,0.25,Jua****,XXXXXX2580,successful,1250000.0
275,433,Gary Graham,103,1300.0,shirt,Clothing,offline,Bangalore,2025-06-26,1,Cash,0.1,Gar****,XXXXXX9955,successful,1300.0
276,653,Jodi Kim,103,1300.0,shirt,CLOTH,offline,Mumbai,2025-07-14,4,Card,0.05,Jod****,XXXXXX3333,successful,5200.0
277,667,Kelsey Mendoza,102,70000.0,phone,electronics,online,Bangalore,2025-12-05,1,NetBanking,0.25,Kel****,XXXXXX9912,successful,70000.0
278,416,Katelyn Flores,106,80000.0,sofa,FURN,online,Bangalore,2025-08-29,5,Cash,0.35,Kat****,XXXXXX2950,successful,400000.0
279,120,Michael Horton,106,80000.0,sofa,FURN,online,Delhi,2025-11-21,4,UPI,0.1,Mic****,XXXXXX5729,successful,320000.0
280,929,Charles Key,108,15000.0,mixer grinder,home appliances,offline,Delhi,2025-06-18,5,Cash,0.4,Cha****,XXXXXX5346,successful,75000.0
281,967,Brittany Bush,109,65000.0,refrigerator,home appliances,online,Hyderabad,2025-11-22,2,UPI,0.25,Bri****,XXXXXX4454,successful,130000.0
282,341,Cory Alvarado,106,80000.0,sofa,FURN,online,Mumbai,2025-08-12,1,NetBanking,0.05,Cor****,XXXXXX9155,successful,80000.0
283,477,Willie Mata,105,45000.0,tv,electronics,online,Hyderabad,2025-10-23,3,UPI,0.3,Wil****,XXXXXX0729,successful,135000.0
284,769,April Sutton,110,45000.0,microwave,HOME,online,Bangalore,2025-07-11,5,NetBanking,0.25,Apr****,XXXXXX4141,successful,225000.0
285,398,Michele Sanchez,103,1300.0,shirt,clothing,offline,Bangalore,2025-04-19,1,Card,0.15,Mic****,XXXXXX4961,successful,1300.0
286,736,Lisa Lee,106,80000.0,sofa,FURN,offline,Delhi,2026-01-02,4,Cash,0.1,Lis****,XXXXXX6221,successful,320000.0
287,630,Charles Thompson,107,50000.0,dining table,Furniture,offline,Hyderabad,2025-06-06,5,UPI,0.25,Cha****,XXXXXX3982,successful,250000.0
288,252,Shannon Dennis,107,50000.0,dining table,furniture,offline,Hyderabad,2026-08-01,3,Cash,0.35,Sha****,XXXXXX7631,successful,150000.0
289,694,Lori Barrera,106,80000.0,sofa,FURN,offline,Hyderabad,2025-11-05,4,Card,0.35,Lor****,XXXXXX4973,successful,320000.0
290,165,Rebecca Hays,103,1300.0,shirt,CLOTH,offline,Hyderabad,2026-04-04,1,Card,0.4,Reb****,XXXXXX1179,successful,1300.0
291,961,Derek Hall,106,80000.0,sofa,Furniture,online,Hyderabad,2026-02-12,1,Card,0.25,Der****,XXXXXX8075,successful,80000.0
292,879,Andrew Johnston,106,80000.0,sofa,furniture,online,Mumbai,2026-03-23,5,UPI,0.3,And****,XXXXXX8466,successful,400000.0
293,291,Jerry Freeman,101,250000.0,laptop,Electronics,offline,Mumbai,2025-05-10,1,UPI,0.35,Jer****,XXXXXX1801,successful,250000.0
293,291,Jerry Freeman,101,250000.0,laptop,Electronics,offline,Mumbai,2025-05-10,1,UPI,0.35,Jer****,XXXXXX1801,failed,250000.0
294,159,Patrick Lucas,106,80000.0,sofa,Furniture,offline,Delhi,2025-05-11,5,UPI,0.2,Pat****,XXXXXX3339,successful,400000.0
295,296,Katherine Frazier,107,50000.0,dining table,furniture,offline,Bangalore,2026-02-05,4,UPI,0.4,Kat****,XXXXXX6097,successful,200000.0
296,636,Christopher Clark,106,80000.0,sofa,FURN,offline,Mumbai,2025-12-09,3,Card,0.35,Chr****,XXXXXX2866,successful,240000.0
297,843,Chelsea Hester,109,65000.0,refrigerator,Home Appliances,offline,Bangalore,2025-09-27,5,Card,0.4,Che****,XXXXXX8861,successful,325000.0
298,435,Wendy Robinson,109,65000.0,refrigerator,Home Appliances,offline,Delhi,2025-06-15,3,NetBanking,0.4,Wen****,XXXXXX4454,successful,195000.0
298,435,Wendy Robinson,109,65000.0,refrigerator,Home Appliances,offline,Delhi,2025-06-15,3,NetBanking,0.4,Wen****,XXXXXX4454,failed,195000.0
299,346,Erin Frye,110,45000.0,microwave,HOME,offline,Bangalore,2025-01-10,4,UPI,0.3,Eri****,XXXXXX5711,successful,180000.0
300,820,Mary Goodwin,102,64281.60052049447,phone,Electronics,online,Delhi,2026-02-07,1,Card,0.15,Mar****,XXXXXX9201,successful,64281.60052049447
301,204,Kevin Osborne,108,15000.0,mixer grinder,HOME,online,Chennai,2025-06-23,5,Card,0.2,Kev****,XXXXXX8034,successful,75000.0
302,978,Nicole George,103,1300.0,shirt,clothing,online,Delhi,2025-08-23,4,UPI,0.05,Nic****,XXXXXX9250,successful,5200.0
303,891,Natalie Hammond,102,70000.0,phone,electronics,offline,Hyderabad,2025-12-07,5,Card,0.2,Nat****,XXXXXX4743,successful,350000.0
304,21,Andrea Ford,109,64281.60052049447,refrigerator,home appliances,offline,Hyderabad,2026-01-12,4,Cash,0.1,And****,XXXXXX1011,successful,257126.40208197787
305,313,Mary Lowe,104,8000.0,shoes,clothing,offline,Delhi,2025-10-31,3,Cash,0.4,Mar****,XXXXXX2640,successful,24000.0
306,597,Paul Foster,101,250000.0,laptop,electronics,offline,Bangalore,2026-01-27,3,NetBanking,0.05,Pau****,XXXXXX0674,successful,750000.0
307,264,Kelli Johnson,103,64281.60052049447,shirt,Clothing,offline,Bangalore,2025-07-22,5,UPI,0.2,Kel****,XXXXXX6731,successful,321408.0026024723
308,4,Kelly Brown,103,1300.0,shirt,Clothing,offline,Chennai,2025-06-14,1,Card,0.25,Kel****,XXXXXX2599,successful,1300.0
309,360,Lindsey Yang,104,8000.0,shoes,CLOTH,offline,Hyderabad,2025-04-30,2,UPI,0.25,Lin****,XXXXXX4192,successful,16000.0
310,524,Derek Garza,107,50000.0,dining table,furniture,offline,Mumbai,2026-01-20,4,NetBanking,0.35,Der****,XXXXXX9288,successful,200000.0
311,619,Angelica Wood,110,45000.0,microwave,Home Appliances,offline,Mumbai,2025-06-24,2,Card,0.15,Ang****,XXXXXX4769,successful,90000.0
311,619,Angelica Wood,110,45000.0,microwave,Home Appliances,offline,Mumbai,2025-06-24,2,Card,0.15,Ang****,XXXXXX4769,failed,90000.0
312,318,Gina Dickerson,109,65000.0,refrigerator,Home Appliances,offline,Bangalore,2026-01-13,5,UPI,0.15,Gin****,XXXXXX5732,successful,325000.0
313,520,Holly Jackson,101,250000.0,laptop,ELEC,online,Mumbai,2025-06-12,4,Cash,0.4,Hol****,XXXXXX5736,successful,1000000.0
314,716,John Mitchell,106,80000.0,sofa,Furniture,online,Delhi,2025-09-24,4,NetBanking,0.05,Joh****,XXXXXX2427,successful,320000.0
315,762,Linda Webb,108,15000.0,mixer grinder,HOME,offline,Mumbai,2025-09-05,3,UPI,0.05,Lin****,XXXXXX1908,successful,45000.0
316,640,Carrie Jacobson,101,250000.0,laptop,Electronics,offline,Bangalore,2025-10-11,2,UPI,0.3,Car****,XXXXXX2507,successful,500000.0
317,848,Eric Phillips,101,250000.0,laptop,electronics,online,Hyderabad,2025-10-28,1,UPI,0.25,Eri****,XXXXXX6213,successful,250000.0
318,472,Christian Jennings,105,45000.0,tv,ELEC,online,Chennai,2025-12-04,1,Cash,0.25,Chr****,XXXXXX1240,successful,45000.0
319,90,Joe Gillespie,107,50000.0,dining table,furniture,online,Chennai,2025-04-11,5,Card,0.35,Joe****,XXXXXX6792,successful,250000.0
319,90,Joe Gillespie,107,50000.0,dining table,furniture,online,Chennai,2025-04-11,5,Card,0.35,Joe****,XXXXXX6792,failed,250000.0
320,713,Jason Griffin,102,70000.0,phone,electronics,online,Hyderabad,2025-10-26,4,Card,0.2,Jas****,XXXXXX8007,successful,280000.0
321,718,Rebecca Mills,108,15000.0,mixer grinder,Home Appliances,online,Delhi,2025-06-13,1,Cash,0.35,Reb****,XXXXXX1168,successful,15000.0
322,822,Christine Rivera,104,8000.0,shoes,CLOTH,online,Hyderabad,2025-11-20,4,Cash,0.1,Chr****,XXXXXX6621,successful,32000.0
323,138,Andrea Olson,103,1300.0,shirt,Clothing,online,Bangalore,2026-03-31,4,NetBanking,0.05,And****,XXXXXX8168,successful,5200.0
324,506,Stephanie Young,108,64281.60052049447,mixer grinder,Home Appliances,online,Delhi,2025-10-13,3,NetBanking,0.05,Ste****,XXXXXX8851,successful,192844.80156148341
325,176,Robin Scott,102,70000.0,phone,Electronics,offline,Chennai,2025-11-16,5,Card,0.2,Rob****,XXXXXX0905,successful,350000.0
326,805,Latoya Baker,102,70000.0,phone,Electronics,online,Delhi,2025-08-12,5,NetBanking,0.35,Lat****,XXXXXX7440,successful,350000.0
327,599,David Johnson,101,250000.0,laptop,electronics,offline,Mumbai,2025-11-26,1,UPI,0.25,Dav****,XXXXXX4774,successful,250000.0
327,599,David Johnson,101,250000.0,laptop,electronics,offline,Mumbai,2025-11-26,1,UPI,0.25,Dav****,XXXXXX4774,failed,250000.0
328,771,Matthew Greer,105,45000.0,tv,Electronics,offline,Bangalore,2025-03-07,4,UPI,0.15,Mat****,XXXXXX0012,successful,180000.0
329,960,Michaela Brown,104,8000.0,shoes,CLOTH,online,Delhi,2025-12-26,1,Cash,0.4,Mic****,XXXXXX9942,successful,8000.0
330,6,Eric Turner,105,45000.0,tv,Electronics,online,Hyderabad,2025-04-26,5,NetBanking,0.1,Eri****,XXXXXX6182,successful,225000.0
330,6,Eric Turner,105,45000.0,tv,Electronics,online,Hyderabad,2025-04-26,5,NetBanking,0.1,Eri****,XXXXXX6182,failed,225000.0
331,381,Melissa Garza,103,1300.0,shirt,clothing,online,Hyderabad,2025-09-09,1,Card,0.3,Mel****,XXXXXX4306,successful,1300.0
332,970,William Freeman,101,250000.0,laptop,Electronics,online,Delhi,2025-10-08,3,UPI,0.4,Wil****,XXXXXX9842,successful,750000.0
